raceId,resultId,driverId,constructorId,year,round,name_mer3,nationality,circuitRef,driverRef,constructorRef,country,date,dob,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,grid,race_finish_pos,points_awarded,points_driver,championship_pos,cum_wins,status,driver_age,home_race,points_before_race,wins,in_top_ten,in_top_three
40,459,13,6,2007,5,Monaco Grand Prix,Brazilian,monaco,massa,ferrari,Monaco,2007-05-27,1981-04-25,0,0,0,0,1,3,3,6.0,33.0,3.0,2.0,Finished,26.1,0,27.0,0,1,1
40,460,21,4,2007,5,Monaco Grand Prix,Italian,monaco,fisichella,renault,Monaco,2007-05-27,1973-01-14,0,0,0,0,1,4,4,5.0,13.0,6.0,0.0,Finished,34.4,0,8.0,0,1,0
40,461,9,2,2007,5,Monaco Grand Prix,Polish,monaco,kubica,bmw_sauber,Monaco,2007-05-27,1984-12-07,0,0,0,0,1,8,5,4.0,12.0,7.0,0.0,Finished,22.5,0,8.0,0,1,0
40,462,2,2,2007,5,Monaco Grand Prix,German,monaco,heidfeld,bmw_sauber,Monaco,2007-05-27,1977-05-10,0,0,0,0,1,7,6,3.0,18.0,5.0,0.0,Finished,30.0,0,15.0,0,1,0
40,463,25,3,2007,5,Monaco Grand Prix,Austrian,monaco,wurz,williams,Monaco,2007-05-27,1974-02-15,0,0,0,0,1,11,7,2.0,2.0,12.0,0.0,Finished,33.3,0,0.0,0,1,0
40,464,8,6,2007,5,Monaco Grand Prix,Finnish,monaco,raikkonen,ferrari,Monaco,2007-05-27,1979-10-17,0,0,0,0,1,16,8,1.0,23.0,4.0,1.0,Finished,27.6,0,22.0,0,1,0
40,465,26,5,2007,5,Monaco Grand Prix,American,monaco,speed,toro_rosso,Monaco,2007-05-27,1983-01-24,0,0,0,0,1,18,9,0.0,0.0,15.0,0.0,Finished,24.3,0,0.0,0,1,0
40,466,22,11,2007,5,Monaco Grand Prix,Brazilian,monaco,barrichello,honda,Monaco,2007-05-27,1972-05-23,0,0,0,0,1,9,10,0.0,0.0,16.0,0.0,Finished,35.0,0,0.0,0,1,0
40,467,18,11,2007,5,Monaco Grand Prix,British,monaco,button,honda,Monaco,2007-05-27,1980-01-19,0,0,0,0,1,10,11,0.0,0.0,18.0,0.0,Finished,27.4,0,0.0,0,0,0
40,468,3,3,2007,5,Monaco Grand Prix,German,monaco,rosberg,williams,Monaco,2007-05-27,1985-06-27,0,0,0,0,1,5,12,0.0,5.0,8.0,0.0,Finished,21.9,0,5.0,0,0,0
40,469,5,4,2007,5,Monaco Grand Prix,Finnish,monaco,kovalainen,renault,Monaco,2007-05-27,1981-10-19,0,0,0,0,1,15,13,0.0,3.0,11.0,0.0,Engine,25.6,0,3.0,0,0,0
40,470,14,9,2007,5,Monaco Grand Prix,British,monaco,coulthard,red_bull,Monaco,2007-05-27,1971-03-27,0,0,0,0,1,13,14,0.0,4.0,9.0,0.0,Finished,36.2,0,4.0,0,0,0
40,471,15,7,2007,5,Monaco Grand Prix,Italian,monaco,trulli,toyota,Monaco,2007-05-27,1974-07-13,0,0,0,0,1,14,15,0.0,4.0,10.0,0.0,Finished,32.9,0,4.0,0,0,0
40,472,23,7,2007,5,Monaco Grand Prix,German,monaco,ralf_schumacher,toyota,Monaco,2007-05-27,1975-06-30,0,0,0,0,1,20,16,0.0,1.0,14.0,0.0,Finished,31.9,0,1.0,0,0,0
40,473,11,8,2007,5,Monaco Grand Prix,Japanese,monaco,sato,super_aguri,Monaco,2007-05-27,1977-01-28,0,0,0,0,1,21,17,0.0,1.0,13.0,0.0,Finished,30.3,0,1.0,0,0,0
40,474,19,8,2007,5,Monaco Grand Prix,British,monaco,davidson,super_aguri,Monaco,2007-05-27,1979-04-18,0,0,0,0,1,17,18,0.0,0.0,19.0,0.0,Finished,28.1,0,0.0,0,0,0
40,475,27,12,2007,5,Monaco Grand Prix,Dutch,monaco,albers,spyker,Monaco,2007-05-27,1979-04-16,0,0,0,0,1,22,19,0.0,0.0,21.0,0.0,Driveshaft,28.1,0,0.0,0,0,0
40,476,16,12,2007,5,Monaco Grand Prix,German,monaco,sutil,spyker,Monaco,2007-05-27,1983-01-11,0,0,0,0,1,19,0,0.0,0.0,20.0,0.0,Accident,24.4,0,0.0,0,0,0
40,477,17,9,2007,5,Monaco Grand Prix,Australian,monaco,webber,red_bull,Monaco,2007-05-27,1976-08-27,0,0,0,0,1,6,0,0.0,0.0,17.0,0.0,Gearbox,30.7,0,0.0,0,0,0
40,478,24,5,2007,5,Monaco Grand Prix,Italian,monaco,liuzzi,toro_rosso,Monaco,2007-05-27,1980-08-06,0,0,0,0,1,12,0,0.0,0.0,22.0,0.0,Accident,26.8,0,0.0,0,0,0
41,479,1,1,2007,6,Canadian Grand Prix,British,villeneuve,hamilton,mclaren,Canada,2007-06-10,1985-01-07,1,0,0,0,0,1,1,10.0,48.0,1.0,1.0,Finished,22.4,0,38.0,1,1,1
41,480,2,2,2007,6,Canadian Grand Prix,German,villeneuve,heidfeld,bmw_sauber,Canada,2007-06-10,1977-05-10,1,0,0,0,0,3,2,8.0,26.0,5.0,0.0,Finished,30.1,0,18.0,0,1,1
41,481,25,3,2007,6,Canadian Grand Prix,Austrian,villeneuve,wurz,williams,Canada,2007-06-10,1974-02-15,1,0,0,0,0,19,3,6.0,8.0,8.0,0.0,Finished,33.3,0,2.0,0,1,1
41,482,5,4,2007,6,Canadian Grand Prix,Finnish,villeneuve,kovalainen,renault,Canada,2007-06-10,1981-10-19,1,0,0,0,0,22,4,5.0,8.0,9.0,0.0,Finished,25.6,0,3.0,0,1,0
41,483,8,6,2007,6,Canadian Grand Prix,Finnish,villeneuve,raikkonen,ferrari,Canada,2007-06-10,1979-10-17,1,0,0,0,0,4,5,4.0,27.0,4.0,1.0,Finished,27.6,0,23.0,0,1,0
41,484,11,8,2007,6,Canadian Grand Prix,Japanese,villeneuve,sato,super_aguri,Canada,2007-06-10,1977-01-28,1,0,0,0,0,11,6,3.0,4.0,12.0,0.0,Finished,30.4,0,1.0,0,1,0
41,485,4,1,2007,6,Canadian Grand Prix,Spanish,villeneuve,alonso,mclaren,Canada,2007-06-10,1981-07-29,1,0,0,0,0,2,7,2.0,40.0,2.0,2.0,Finished,25.9,0,38.0,0,1,0
41,486,23,7,2007,6,Canadian Grand Prix,German,villeneuve,ralf_schumacher,toyota,Canada,2007-06-10,1975-06-30,1,0,0,0,0,18,8,1.0,2.0,14.0,0.0,Finished,31.9,0,1.0,0,1,0
41,487,17,9,2007,6,Canadian Grand Prix,Australian,villeneuve,webber,red_bull,Canada,2007-06-10,1976-08-27,1,0,0,0,0,6,9,0.0,0.0,15.0,0.0,Finished,30.8,0,0.0,0,1,0
41,488,3,3,2007,6,Canadian Grand Prix,German,villeneuve,rosberg,williams,Canada,2007-06-10,1985-06-27,1,0,0,0,0,7,10,0.0,5.0,10.0,0.0,Finished,22.0,0,5.0,0,1,0
41,489,19,8,2007,6,Canadian Grand Prix,British,villeneuve,davidson,super_aguri,Canada,2007-06-10,1979-04-18,1,0,0,0,0,17,11,0.0,0.0,18.0,0.0,Finished,28.1,0,0.0,0,0,0
41,490,22,11,2007,6,Canadian Grand Prix,Brazilian,villeneuve,barrichello,honda,Canada,2007-06-10,1972-05-23,1,0,0,0,0,13,12,0.0,0.0,17.0,0.0,Finished,35.0,0,0.0,0,0,0
41,491,15,7,2007,6,Canadian Grand Prix,Italian,villeneuve,trulli,toyota,Canada,2007-06-10,1974-07-13,1,0,0,0,0,10,0,0.0,4.0,13.0,0.0,Accident,32.9,0,4.0,0,0,0
41,492,24,5,2007,6,Canadian Grand Prix,Italian,villeneuve,liuzzi,toro_rosso,Canada,2007-06-10,1980-08-06,1,0,0,0,0,12,0,0.0,0.0,22.0,0.0,Accident,26.8,0,0.0,0,0,0
41,493,27,12,2007,6,Canadian Grand Prix,Dutch,villeneuve,albers,spyker,Canada,2007-06-10,1979-04-16,1,0,0,0,0,21,0,0.0,0.0,21.0,0.0,Front wing,28.2,0,0.0,0,0,0
41,494,14,9,2007,6,Canadian Grand Prix,British,villeneuve,coulthard,red_bull,Canada,2007-06-10,1971-03-27,1,0,0,0,0,14,0,0.0,4.0,11.0,0.0,Gearbox,36.2,0,4.0,0,0,0
41,495,9,2,2007,6,Canadian Grand Prix,Polish,villeneuve,kubica,bmw_sauber,Canada,2007-06-10,1984-12-07,1,0,0,0,0,8,0,0.0,12.0,7.0,0.0,Accident,22.5,0,12.0,0,0,0
41,496,16,12,2007,6,Canadian Grand Prix,German,villeneuve,sutil,spyker,Canada,2007-06-10,1983-01-11,1,0,0,0,0,20,0,0.0,0.0,20.0,0.0,Accident,24.4,0,0.0,0,0,0
41,497,26,5,2007,6,Canadian Grand Prix,American,villeneuve,speed,toro_rosso,Canada,2007-06-10,1983-01-24,1,0,0,0,0,16,0,0.0,0.0,16.0,0.0,Accident,24.4,0,0.0,0,0,0
41,498,18,11,2007,6,Canadian Grand Prix,British,villeneuve,button,honda,Canada,2007-06-10,1980-01-19,1,0,0,0,0,15,0,0.0,0.0,19.0,0.0,Gearbox,27.4,0,0.0,0,0,0
41,499,13,6,2007,6,Canadian Grand Prix,Brazilian,villeneuve,massa,ferrari,Canada,2007-06-10,1981-04-25,1,0,0,0,0,5,0,0.0,33.0,3.0,2.0,Disqualified,26.1,0,33.0,0,0,0
41,500,21,4,2007,6,Canadian Grand Prix,Italian,villeneuve,fisichella,renault,Canada,2007-06-10,1973-01-14,1,0,0,0,0,9,0,0.0,13.0,6.0,0.0,Disqualified,34.4,0,13.0,0,0,0
42,501,1,1,2007,7,United States Grand Prix,British,indianapolis,hamilton,mclaren,USA,2007-06-17,1985-01-07,1,0,0,0,0,1,1,10.0,58.0,1.0,2.0,Finished,22.4,0,48.0,1,1,1
42,502,4,1,2007,7,United States Grand Prix,Spanish,indianapolis,alonso,mclaren,USA,2007-06-17,1981-07-29,1,0,0,0,0,2,2,8.0,48.0,2.0,2.0,Finished,25.9,0,40.0,0,1,1
42,503,13,6,2007,7,United States Grand Prix,Brazilian,indianapolis,massa,ferrari,USA,2007-06-17,1981-04-25,1,0,0,0,0,3,3,6.0,39.0,3.0,2.0,Finished,26.1,0,33.0,0,1,1
42,504,8,6,2007,7,United States Grand Prix,Finnish,indianapolis,raikkonen,ferrari,USA,2007-06-17,1979-10-17,1,0,0,0,0,4,4,5.0,32.0,4.0,1.0,Finished,27.7,0,27.0,0,1,0
42,505,5,4,2007,7,United States Grand Prix,Finnish,indianapolis,kovalainen,renault,USA,2007-06-17,1981-10-19,1,0,0,0,0,6,5,4.0,12.0,8.0,0.0,Finished,25.7,0,8.0,0,1,0
42,506,15,7,2007,7,United States Grand Prix,Italian,indianapolis,trulli,toyota,USA,2007-06-17,1974-07-13,1,0,0,0,0,8,6,3.0,7.0,10.0,0.0,Finished,32.9,0,4.0,0,1,0
42,507,17,9,2007,7,United States Grand Prix,Australian,indianapolis,webber,red_bull,USA,2007-06-17,1976-08-27,1,0,0,0,0,9,7,2.0,2.0,14.0,0.0,Finished,30.8,0,0.0,0,1,0
42,508,20,2,2007,7,United States Grand Prix,German,indianapolis,vettel,bmw_sauber,USA,2007-06-17,1987-07-03,1,0,0,0,0,7,8,1.0,1.0,16.0,0.0,Finished,20.0,0,0.0,0,1,0
42,509,21,4,2007,7,United States Grand Prix,Italian,indianapolis,fisichella,renault,USA,2007-06-17,1973-01-14,1,0,0,0,0,10,9,0.0,13.0,6.0,0.0,Finished,34.4,0,13.0,0,1,0
42,510,25,3,2007,7,United States Grand Prix,Austrian,indianapolis,wurz,williams,USA,2007-06-17,1974-02-15,1,0,0,0,0,17,10,0.0,8.0,9.0,0.0,Finished,33.3,0,8.0,0,1,0
42,511,19,8,2007,7,United States Grand Prix,British,indianapolis,davidson,super_aguri,USA,2007-06-17,1979-04-18,1,0,0,0,0,16,11,0.0,0.0,19.0,0.0,Finished,28.2,0,0.0,0,0,0
42,512,18,11,2007,7,United States Grand Prix,British,indianapolis,button,honda,USA,2007-06-17,1980-01-19,1,0,0,0,0,13,12,0.0,0.0,20.0,0.0,Finished,27.4,0,0.0,0,0,0
42,513,26,5,2007,7,United States Grand Prix,American,indianapolis,speed,toro_rosso,USA,2007-06-17,1983-01-24,1,0,0,0,0,20,13,0.0,0.0,17.0,0.0,Finished,24.4,1,0.0,0,0,0
42,514,16,12,2007,7,United States Grand Prix,German,indianapolis,sutil,spyker,USA,2007-06-17,1983-01-11,1,0,0,0,0,21,14,0.0,0.0,21.0,0.0,Finished,24.4,0,0.0,0,0,0
42,515,27,12,2007,7,United States Grand Prix,Dutch,indianapolis,albers,spyker,USA,2007-06-17,1979-04-16,1,0,0,0,0,22,15,0.0,0.0,22.0,0.0,Finished,28.2,0,0.0,0,0,0
42,516,3,3,2007,7,United States Grand Prix,German,indianapolis,rosberg,williams,USA,2007-06-17,1985-06-27,1,0,0,0,0,14,16,0.0,5.0,11.0,0.0,Engine,22.0,0,5.0,0,0,0
42,517,24,5,2007,7,United States Grand Prix,Italian,indianapolis,liuzzi,toro_rosso,USA,2007-06-17,1980-08-06,1,0,0,0,0,19,17,0.0,0.0,23.0,0.0,Water pressure,26.9,0,0.0,0,0,0
42,518,2,2,2007,7,United States Grand Prix,German,indianapolis,heidfeld,bmw_sauber,USA,2007-06-17,1977-05-10,1,0,0,0,0,5,0,0.0,26.0,5.0,0.0,Transmission,30.1,0,26.0,0,0,0
42,519,11,8,2007,7,United States Grand Prix,Japanese,indianapolis,sato,super_aguri,USA,2007-06-17,1977-01-28,1,0,0,0,0,18,0,0.0,4.0,13.0,0.0,Spun off,30.4,0,4.0,0,0,0
42,520,14,9,2007,7,United States Grand Prix,British,indianapolis,coulthard,red_bull,USA,2007-06-17,1971-03-27,1,0,0,0,0,11,0,0.0,4.0,12.0,0.0,Collision,36.2,0,4.0,0,0,0
42,521,22,11,2007,7,United States Grand Prix,Brazilian,indianapolis,barrichello,honda,USA,2007-06-17,1972-05-23,1,0,0,0,0,15,0,0.0,0.0,18.0,0.0,Collision,35.1,0,0.0,0,0,0
42,522,23,7,2007,7,United States Grand Prix,German,indianapolis,ralf_schumacher,toyota,USA,2007-06-17,1975-06-30,1,0,0,0,0,12,0,0.0,2.0,15.0,0.0,Collision,32.0,0,2.0,0,0,0
43,523,8,6,2007,8,French Grand Prix,Finnish,magny_cours,raikkonen,ferrari,France,2007-07-01,1979-10-17,0,0,0,0,1,3,1,10.0,42.0,4.0,2.0,Finished,27.7,0,32.0,1,1,1
43,524,13,6,2007,8,French Grand Prix,Brazilian,magny_cours,massa,ferrari,France,2007-07-01,1981-04-25,0,0,0,0,1,1,2,8.0,47.0,3.0,2.0,Finished,26.2,0,39.0,0,1,1
43,525,1,1,2007,8,French Grand Prix,British,magny_cours,hamilton,mclaren,France,2007-07-01,1985-01-07,0,0,0,0,1,2,3,6.0,64.0,1.0,2.0,Finished,22.5,0,58.0,0,1,1
43,526,9,2,2007,8,French Grand Prix,Polish,magny_cours,kubica,bmw_sauber,France,2007-07-01,1984-12-07,0,0,0,0,1,4,4,5.0,17.0,6.0,0.0,Finished,22.6,0,12.0,0,1,0
43,527,2,2,2007,8,French Grand Prix,German,magny_cours,heidfeld,bmw_sauber,France,2007-07-01,1977-05-10,0,0,0,0,1,7,5,4.0,30.0,5.0,0.0,Finished,30.1,0,26.0,0,1,0
43,528,21,4,2007,8,French Grand Prix,Italian,magny_cours,fisichella,renault,France,2007-07-01,1973-01-14,0,0,0,0,1,5,6,3.0,16.0,7.0,0.0,Finished,34.5,0,13.0,0,1,0
43,529,4,1,2007,8,French Grand Prix,Spanish,magny_cours,alonso,mclaren,France,2007-07-01,1981-07-29,0,0,0,0,1,10,7,2.0,50.0,2.0,2.0,Finished,25.9,0,48.0,0,1,0
43,530,18,11,2007,8,French Grand Prix,British,magny_cours,button,honda,France,2007-07-01,1980-01-19,0,0,0,0,1,12,8,1.0,1.0,16.0,0.0,Finished,27.4,0,0.0,0,1,0
43,531,3,3,2007,8,French Grand Prix,German,magny_cours,rosberg,williams,France,2007-07-01,1985-06-27,0,0,0,0,1,9,9,0.0,5.0,11.0,0.0,Finished,22.0,0,5.0,0,1,0
43,532,23,7,2007,8,French Grand Prix,German,magny_cours,ralf_schumacher,toyota,France,2007-07-01,1975-06-30,0,0,0,0,1,11,10,0.0,2.0,15.0,0.0,Finished,32.0,0,2.0,0,1,0
43,533,22,11,2007,8,French Grand Prix,Brazilian,magny_cours,barrichello,honda,France,2007-07-01,1972-05-23,0,0,0,0,1,13,11,0.0,0.0,19.0,0.0,Finished,35.1,0,0.0,0,0,0
43,534,17,9,2007,8,French Grand Prix,Australian,magny_cours,webber,red_bull,France,2007-07-01,1976-08-27,0,0,0,0,1,14,12,0.0,2.0,14.0,0.0,Finished,30.8,0,2.0,0,0,0
43,535,14,9,2007,8,French Grand Prix,British,magny_cours,coulthard,red_bull,France,2007-07-01,1971-03-27,0,0,0,0,1,16,13,0.0,4.0,12.0,0.0,Finished,36.3,0,4.0,0,0,0
43,536,25,3,2007,8,French Grand Prix,Austrian,magny_cours,wurz,williams,France,2007-07-01,1974-02-15,0,0,0,0,1,18,14,0.0,8.0,9.0,0.0,Finished,33.4,0,8.0,0,0,0
43,537,5,4,2007,8,French Grand Prix,Finnish,magny_cours,kovalainen,renault,France,2007-07-01,1981-10-19,0,0,0,0,1,6,15,0.0,12.0,8.0,0.0,Finished,25.7,0,12.0,0,0,0
43,538,11,8,2007,8,French Grand Prix,Japanese,magny_cours,sato,super_aguri,France,2007-07-01,1977-01-28,0,0,0,0,1,22,16,0.0,4.0,13.0,0.0,Finished,30.4,0,4.0,0,0,0
43,539,16,12,2007,8,French Grand Prix,German,magny_cours,sutil,spyker,France,2007-07-01,1983-01-11,0,0,0,0,1,21,17,0.0,0.0,21.0,0.0,Finished,24.5,0,0.0,0,0,0
43,540,26,5,2007,8,French Grand Prix,American,magny_cours,speed,toro_rosso,France,2007-07-01,1983-01-24,0,0,0,0,1,15,0,0.0,0.0,18.0,0.0,Gearbox,24.4,0,0.0,0,0,0
43,541,27,12,2007,8,French Grand Prix,Dutch,magny_cours,albers,spyker,France,2007-07-01,1979-04-16,0,0,0,0,1,20,0,0.0,0.0,22.0,0.0,Refuelling,28.2,0,0.0,0,0,0
43,542,19,8,2007,8,French Grand Prix,British,magny_cours,davidson,super_aguri,France,2007-07-01,1979-04-18,0,0,0,0,1,19,0,0.0,0.0,20.0,0.0,Collision,28.2,0,0.0,0,0,0
43,543,15,7,2007,8,French Grand Prix,Italian,magny_cours,trulli,toyota,France,2007-07-01,1974-07-13,0,0,0,0,1,8,0,0.0,7.0,10.0,0.0,Collision,33.0,0,7.0,0,0,0
43,544,24,5,2007,8,French Grand Prix,Italian,magny_cours,liuzzi,toro_rosso,France,2007-07-01,1980-08-06,0,0,0,0,1,17,0,0.0,0.0,23.0,0.0,Collision,26.9,0,0.0,0,0,0
44,545,8,6,2007,9,British Grand Prix,Finnish,silverstone,raikkonen,ferrari,UK,2007-07-08,1979-10-17,1,0,1,0,0,2,1,10.0,52.0,3.0,3.0,Finished,27.7,0,42.0,1,1,1
44,546,4,1,2007,9,British Grand Prix,Spanish,silverstone,alonso,mclaren,UK,2007-07-08,1981-07-29,1,0,1,0,0,3,2,8.0,58.0,2.0,2.0,Finished,25.9,0,50.0,0,1,1
44,547,1,1,2007,9,British Grand Prix,British,silverstone,hamilton,mclaren,UK,2007-07-08,1985-01-07,1,0,1,0,0,1,3,6.0,70.0,1.0,2.0,Finished,22.5,1,64.0,0,1,1
44,548,9,2,2007,9,British Grand Prix,Polish,silverstone,kubica,bmw_sauber,UK,2007-07-08,1984-12-07,1,0,1,0,0,5,4,5.0,22.0,6.0,0.0,Finished,22.6,0,17.0,0,1,0
44,549,13,6,2007,9,British Grand Prix,Brazilian,silverstone,massa,ferrari,UK,2007-07-08,1981-04-25,1,0,1,0,0,4,5,4.0,51.0,4.0,2.0,Finished,26.2,0,47.0,0,1,0
44,550,2,2,2007,9,British Grand Prix,German,silverstone,heidfeld,bmw_sauber,UK,2007-07-08,1977-05-10,1,0,1,0,0,9,6,3.0,33.0,5.0,0.0,Finished,30.2,0,30.0,0,1,0
44,551,5,4,2007,9,British Grand Prix,Finnish,silverstone,kovalainen,renault,UK,2007-07-08,1981-10-19,1,0,1,0,0,7,7,2.0,14.0,8.0,0.0,Finished,25.7,0,12.0,0,1,0
44,552,21,4,2007,9,British Grand Prix,Italian,silverstone,fisichella,renault,UK,2007-07-08,1973-01-14,1,0,1,0,0,8,8,1.0,17.0,7.0,0.0,Finished,34.5,0,16.0,0,1,0
44,553,22,11,2007,9,British Grand Prix,Brazilian,silverstone,barrichello,honda,UK,2007-07-08,1972-05-23,1,0,1,0,0,14,9,0.0,0.0,18.0,0.0,Finished,35.1,0,0.0,0,1,0
44,554,18,11,2007,9,British Grand Prix,British,silverstone,button,honda,UK,2007-07-08,1980-01-19,1,0,1,0,0,18,10,0.0,1.0,16.0,0.0,Finished,27.5,1,1.0,0,1,0
44,555,14,9,2007,9,British Grand Prix,British,silverstone,coulthard,red_bull,UK,2007-07-08,1971-03-27,1,0,1,0,0,12,11,0.0,4.0,12.0,0.0,Finished,36.3,1,4.0,0,0,0
44,556,3,3,2007,9,British Grand Prix,German,silverstone,rosberg,williams,UK,2007-07-08,1985-06-27,1,0,1,0,0,17,12,0.0,5.0,11.0,0.0,Finished,22.0,0,5.0,0,0,0
44,557,25,3,2007,9,British Grand Prix,Austrian,silverstone,wurz,williams,UK,2007-07-08,1974-02-15,1,0,1,0,0,13,13,0.0,8.0,9.0,0.0,Finished,33.4,0,8.0,0,0,0
44,558,11,8,2007,9,British Grand Prix,Japanese,silverstone,sato,super_aguri,UK,2007-07-08,1977-01-28,1,0,1,0,0,21,14,0.0,4.0,13.0,0.0,Finished,30.4,0,4.0,0,0,0
44,559,27,12,2007,9,British Grand Prix,Dutch,silverstone,albers,spyker,UK,2007-07-08,1979-04-16,1,0,1,0,0,22,15,0.0,0.0,22.0,0.0,Finished,28.2,0,0.0,0,0,0
44,560,24,5,2007,9,British Grand Prix,Italian,silverstone,liuzzi,toro_rosso,UK,2007-07-08,1980-08-06,1,0,1,0,0,16,16,0.0,0.0,23.0,0.0,Gearbox,26.9,0,0.0,0,0,0
44,561,15,7,2007,9,British Grand Prix,Italian,silverstone,trulli,toyota,UK,2007-07-08,1974-07-13,1,0,1,0,0,10,0,0.0,7.0,10.0,0.0,Retired,33.0,0,7.0,0,0,0
44,562,19,8,2007,9,British Grand Prix,British,silverstone,davidson,super_aguri,UK,2007-07-08,1979-04-18,1,0,1,0,0,19,0,0.0,0.0,20.0,0.0,Mechanical,28.2,1,0.0,0,0,0
44,563,26,5,2007,9,British Grand Prix,American,silverstone,speed,toro_rosso,UK,2007-07-08,1983-01-24,1,0,1,0,0,15,0,0.0,0.0,19.0,0.0,Accident,24.5,0,0.0,0,0,0
44,564,23,7,2007,9,British Grand Prix,German,silverstone,ralf_schumacher,toyota,UK,2007-07-08,1975-06-30,1,0,1,0,0,6,0,0.0,2.0,15.0,0.0,Wheel,32.0,0,2.0,0,0,0
44,565,16,12,2007,9,British Grand Prix,German,silverstone,sutil,spyker,UK,2007-07-08,1983-01-11,1,0,1,0,0,20,0,0.0,0.0,21.0,0.0,Engine,24.5,0,0.0,0,0,0
44,566,17,9,2007,9,British Grand Prix,Australian,silverstone,webber,red_bull,UK,2007-07-08,1976-08-27,1,0,1,0,0,11,0,0.0,2.0,14.0,0.0,Hydraulics,30.9,0,2.0,0,0,0
45,567,4,1,2007,10,European Grand Prix,Spanish,nurburgring,alonso,mclaren,Germany,2007-07-22,1981-07-29,0,0,1,1,0,2,1,10.0,68.0,2.0,3.0,Finished,26.0,0,58.0,1,1,1
45,568,13,6,2007,10,European Grand Prix,Brazilian,nurburgring,massa,ferrari,Germany,2007-07-22,1981-04-25,0,0,1,1,0,3,2,8.0,59.0,3.0,2.0,Finished,26.2,0,51.0,0,1,1
45,569,17,9,2007,10,European Grand Prix,Australian,nurburgring,webber,red_bull,Germany,2007-07-22,1976-08-27,0,0,1,1,0,6,3,6.0,8.0,10.0,0.0,Finished,30.9,0,2.0,0,1,1
45,570,25,3,2007,10,European Grand Prix,Austrian,nurburgring,wurz,williams,Germany,2007-07-22,1974-02-15,0,0,1,1,0,12,4,5.0,13.0,9.0,0.0,Finished,33.4,0,8.0,0,1,0
45,571,14,9,2007,10,European Grand Prix,British,nurburgring,coulthard,red_bull,Germany,2007-07-22,1971-03-27,0,0,1,1,0,20,5,4.0,8.0,11.0,0.0,Finished,36.3,0,4.0,0,1,0
45,572,2,2,2007,10,European Grand Prix,German,nurburgring,heidfeld,bmw_sauber,Germany,2007-07-22,1977-05-10,0,0,1,1,0,4,6,3.0,36.0,5.0,0.0,Finished,30.2,1,33.0,0,1,0
45,573,9,2,2007,10,European Grand Prix,Polish,nurburgring,kubica,bmw_sauber,Germany,2007-07-22,1984-12-07,0,0,1,1,0,5,7,2.0,24.0,6.0,0.0,Finished,22.6,0,22.0,0,1,0
45,574,5,4,2007,10,European Grand Prix,Finnish,nurburgring,kovalainen,renault,Germany,2007-07-22,1981-10-19,0,0,1,1,0,7,8,1.0,15.0,8.0,0.0,Finished,25.8,0,14.0,0,1,0
45,575,1,1,2007,10,European Grand Prix,British,nurburgring,hamilton,mclaren,Germany,2007-07-22,1985-01-07,0,0,1,1,0,10,9,0.0,70.0,1.0,2.0,Finished,22.5,0,70.0,0,1,0
45,576,21,4,2007,10,European Grand Prix,Italian,nurburgring,fisichella,renault,Germany,2007-07-22,1973-01-14,0,0,1,1,0,13,10,0.0,17.0,7.0,0.0,Finished,34.5,0,17.0,0,1,0
45,577,22,11,2007,10,European Grand Prix,Brazilian,nurburgring,barrichello,honda,Germany,2007-07-22,1972-05-23,0,0,1,1,0,14,11,0.0,0.0,18.0,0.0,Finished,35.2,0,0.0,0,0,0
45,578,19,8,2007,10,European Grand Prix,British,nurburgring,davidson,super_aguri,Germany,2007-07-22,1979-04-18,0,0,1,1,0,15,12,0.0,0.0,20.0,0.0,Finished,28.3,0,0.0,0,0,0
45,579,15,7,2007,10,European Grand Prix,Italian,nurburgring,trulli,toyota,Germany,2007-07-22,1974-07-13,0,0,1,1,0,8,13,0.0,7.0,12.0,0.0,Finished,33.0,0,7.0,0,0,0
45,580,8,6,2007,10,European Grand Prix,Finnish,nurburgring,raikkonen,ferrari,Germany,2007-07-22,1979-10-17,0,0,1,1,0,1,0,0.0,52.0,4.0,3.0,Hydraulics,27.8,0,52.0,0,0,0
45,581,11,8,2007,10,European Grand Prix,Japanese,nurburgring,sato,super_aguri,Germany,2007-07-22,1977-01-28,0,0,1,1,0,16,0,0.0,4.0,14.0,0.0,Retired,30.5,0,4.0,0,0,0
45,582,23,7,2007,10,European Grand Prix,German,nurburgring,ralf_schumacher,toyota,Germany,2007-07-22,1975-06-30,0,0,1,1,0,9,0,0.0,2.0,15.0,0.0,Collision,32.1,1,2.0,0,0,0
45,583,28,12,2007,10,European Grand Prix,German,nurburgring,markus_winkelhock,spyker,Germany,2007-07-22,1980-06-13,0,0,1,1,0,22,0,0.0,0.0,0.0,0.0,Hydraulics,27.1,1,0.0,0,0,0
45,584,18,11,2007,10,European Grand Prix,British,nurburgring,button,honda,Germany,2007-07-22,1980-01-19,0,0,1,1,0,17,0,0.0,1.0,16.0,0.0,Spun off,27.5,0,1.0,0,0,0
45,585,16,12,2007,10,European Grand Prix,German,nurburgring,sutil,spyker,Germany,2007-07-22,1983-01-11,0,0,1,1,0,21,0,0.0,0.0,21.0,0.0,Spun off,24.5,1,0.0,0,0,0
